H,M
-0.8181038262183092,3.518357691629889e-05
-0.8386718989774518,7.627724876988546e-05
-1.0058491970602517,0.00010594578995708677
-1.1121450054369921,0.00012713603083128736
-1.0705152219814476,0.00014311582231217384
-1.209555413787228,0.00015564667541645752
-1.2166308323388209,0.0001656175768708941
-1.3012067703919754,0.00017396690132468417
-1.3727836905637936,0.0001811226793120984
-1.4265897944603734,0.00018710960493000688
-1.42823524113981,0.00019200176040713062
-1.4813831714996115,0.00019627656430960252
-1.5537828376753902,0.00020028796487922237
-1.6299670438224403,0.00020393718586754928
-1.6668250662625697,0.0002074711678988742
-1.7395538525451377,0.0002108734482659416
-1.803068143400727,0.00021360898896649887
-1.8545706725894315,0.0002160482009257083
-1.885669647698417,0.00021882489839230435
-1.98209294432407,0.00022165098398214852
-2.0293173346127613,0.00022413958406460608
-1.9506648699376135,0.00022624954187197989
-2.065023586085831,0.00022830188020305788
-2.076541732694563,0.00023020605416759104
-2.106653461116481,0.00023203614594856083
-2.218708611897254,0.0002340884842797615
-2.1987986622765305,0.00023592680741554872
-2.2269358642735915,0.0002377815932588593
-2.2052159185921116,0.00023905195300325118
-2.3584073957164753,0.00023940040114721843
-2.383911894252256,0.00024037443215827484
-2.35774921514764,0.0002419658146827796
-2.2540857990786796,0.00024315386088285661
-2.2855139092513403,0.00024430898166840395
-2.2981838815474673,0.00024564519223126347
-2.2664266795429313,0.0002463722826350592
-2.2458585457871876,0.00024625154364085473
-2.333725625697783,0.0002462707376545371
-2.206038643772692,0.00024659449173915443
-2.3171065687244816,0.000246646611162285
-2.2009377476967735,0.00024706914148864756
-2.2786030155588923,0.00024793616489934156
-2.16095330783235,0.0002484821655268435
-2.250465807595924,0.00024847666547709186
-2.322536557504305,0.00024828184430117134
-2.1887614155478303,0.00024824341883817285
-2.3442565139101696,0.00024846016532824994
-2.2325303960467426,0.000248685143171672
-2.27531211387148,0.0002493793081630112
-2.2450358204734204,0.00024981006984896114
-2.24520036553595,0.0002499033460414489
-2.1691805583206047,0.000250161249299406
-2.3714064623472315,0.00024983472647222433
-2.279425740987882,0.0002494670468785508
-2.342611062594825,0.00024931338246903905
-2.2767930196251664,0.00024918441211941244
-2.3067402268627397,0.00024973041274997947
-2.204722283485066,0.0002500623981958676
-2.126892493585444,0.00024991696514124246
-2.049391816450992,0.0002502983386991042
-1.9748529687820813,0.00025088549609201025
-1.9118322798528393,0.00025119278747033505
-1.7713109965894305,0.0002508168765243274
-1.7523883456658962,0.00025006232332941636
-1.6701159612823102,0.00024913491171871336
-1.6079180497795627,0.00024823219416750806
-1.5644782438171982,0.00024739532744119517
-1.4716750352256922,0.0002465419980085472
-1.458017826867183,0.0002456886685758992
-1.4145780338424212,0.00024453901043147084
-1.3530383325098354,0.00024338935228704242
-1.3125603503352326,0.00024243724661666082
-1.272246915097852,0.00024146867824003634
-1.1580529501240504,0.0002402860946832798
-1.0886151276693725,0.00023891419000567505
-1.0035455728072813,0.0002374599717978402
-0.9293359641919083,0.00023586582058875307
-0.8373555423207604,0.00023401649743802624
-0.717567085915263,0.00023184615152327935
-0.665735541135693,0.0002294041709644093
-0.5943231883826131,0.00022665763035191992
-0.5067854608032473,0.00022369707456774848
-0.4093750486615985,0.00022048134685015007
-0.33779813386653645,0.00021700221584730427
-0.26506939915026856,0.00021318559938883117
-0.21093420416645042,0.00020899034071352943
-0.12438369892576552,0.00020452344740708026
-0.037010454676508625,0.00019981784488041728
0.04542646417752756,0.00019461836121497506
0.09594171031460998,0.00018874390666523356
0.17475867172163176,0.00018235910828383713
0.23086846106087472,0.00017522525687219392
0.29520550421426833,0.00016735881514213195
0.3674407171706013,0.00015849637986114877
0.4156523841466721,0.00014822638347307876
0.5107593835759761,0.0001357833103949342
0.5405420323960104,0.00011985837598812916
0.6163973032666734,9.67886301281574e-05
0.6813926196315274,6.176696638091913e-05
0.7786388114300987,1.540250614120726e-05
0.7982196911839707,-3.427095544664835e-05
0.8503805310412875,-7.756512334336015e-05
0.9820167799900682,-0.00010981282291845026
1.0475058474358678,-0.00013248746413360778
1.0577076640496565,-0.00014939192922142243
1.1597258621171602,-0.00016274868225433744
1.254997749787498,-0.0001735948732258786
1.3111078163009326,-0.00018277833122185802
1.347143323868124,-0.0001905295340186754
1.409670708184804,-0.00019688140698930363
1.4700590219394356,-0.00020263239125705454
1.4957281762811836,-0.00020815289766257537
1.594455734948009,-0.00021277618665895476
1.633617685433754,-0.00021659280311819065
1.6844624190812454,-0.00022021186711532924
1.7170425495847683,-0.00022354283377040268
1.8169220900053755,-0.0002266186284925456
1.8773105806712898,-0.0002295380275130687
1.9014988942150215,-0.0002322269486560351
1.967152911667679,-0.00023484178762414517
1.912523501247278,-0.00023707798435933778
2.0258960096145193,-0.00023878737451022108
2.038401546751444,-0.00024054615277883116
2.0561725754549083,-0.00024218969210534794
2.1731652480187096,-0.0002438085373730159
2.150293253550062,-0.00024588833840522717
2.1850126138542705,-0.0002478199750837298
2.2472113047970557,-0.00024943882035169157
2.2569195691880397,-0.0002512140613263149
2.2853861798330275,-0.00025294814553604363
2.2641596313184693,-0.00025415542315019755
2.325535631621295,-0.00025483589416646697
2.3535086190598378,-0.00025601847771944294
2.309739124244747,-0.00025779371869409553
2.2462240237198485,-0.00025893514548104384
2.236351213426979,-0.00025980493761850176
2.250173148081033,-0.00026065003569630336
2.283082523208089,-0.0002611905737083066
2.2138082998457187,-0.00026111376021917466
2.3474203800026654,-0.0002610698721427789
2.3233965211135734,-0.00026174211180596496
2.2789688507830483,-0.00026243081417549934
2.221706546426174,-0.0002630207403065871
2.2577423034973205,-0.0002636188977908441
2.3322820573439516,-0.0002643322942199091
2.206403694178144,-0.0002643954137383894
2.2631723500911116,-0.0002637588682247948
2.303486340705024,-0.0002632457930122768
2.2911453216058306,-0.00026358877854161007
2.3090809364869225,-0.00026428571226320453
2.30957457730492,-0.00026488386974718393
2.166912472100087,-0.00026517746715912216
2.201138197109198,-0.00026552868404306016
2.212162831877685,-0.000266143304232813
2.283082523208089,-0.00026639574488159293
2.2228583740987182,-0.00026672226770952057
2.2631723500911116,-0.0002665219839209056
2.2110110043143165,-0.00026604183412076634
2.1529260008831974,-0.00026608849093716965
2.082006390432182,-0.00026642324511831937
1.9985812882722591,-0.00026655221546651033
1.8991952451064893,-0.0002662284613825546
1.8378194664000884,-0.00026583062511822367
1.762786382473455,-0.00026575381163408874
1.646287730582125,-0.000265660535443167
1.6295040346591778,-0.00026512276617062116
1.5320928192390515,-0.00026425574275952367
1.5123473106324494,-0.00026324878633922827
1.4718690262672467,-0.0002622006731512357
1.4187207264286175,-0.00026118548537725937
1.3802170161277993,-0.00026027730519912064
1.2972859799347627,-0.00025914687847532534
1.2169877156066462,-0.0002578353619736249
1.1710795039562638,-0.00025644976328949184
1.119576757798549,-0.00025494069430130443
1.010318585211559,-0.00025329992365478136
0.9186668241966501,-0.00025144513781275653
0.863050516215088,-0.0002494668816652522
0.7564252105177844,-0.0002472828416737483
0.6349908982513308,-0.00024462138316049177
0.574273765994392,-0.00024176237215498372
0.4951276079592183,-0.00023878812219421805
0.43194233494250533,-0.0002353282223482323
0.3468726023406506,-0.00023159668781931472
0.26723287513866184,-0.00022770875756207928
0.1831504577999289,-0.00022356565532652168
0.12391432511118897,-0.00021906860485906203
0.07224726178319926,-0.0002140776731336781
-0.018087810075353927,-0.0002086257855616449
-0.1196119025802883,-0.00020269647942819271
-0.16831713209288945,-0.00019609220221344519
-0.23067956462480166,-0.0001886318640997755
-0.29863650849074996,-0.00018036485319858147
-0.3682388915655016,-0.00017092075849695234
-0.412336851890449,-0.00015982216133448283
-0.47519289580669943,-0.00014642701583645728
-0.5280117148798578,-0.00012866925115959343
-0.595475000548518,-0.00010194753670865764
-0.642370209446396,-6.201448687054108e-05
-0.7381351589775557,-1.1891008091833314e-05
-0.778119492715122,3.79772983590603e-05
-0.8740489841666935,7.801735576771596e-05
-0.9433222539043697,0.00010659935734386512
-0.9913692732285002,0.0001270487759929817
-1.1317258131568206,0.00014243590977706472
