H,M
-0.6787345635809083,-5.882034540792549e-06
-0.7573868752625803,-5.174302771716913e-06
-0.8024720909141582,-4.911064089506664e-06
-0.8753653408273016,-5.026467666940355e-06
-0.9492458589783024,-5.215953424568965e-06
-1.077590639631034,-5.380745122002343e-06
-1.087627860080157,-5.4056038121738495e-06
-1.1781273925053986,-5.3728430284393664e-06
-1.2717532812103813,-5.3483135980999496e-06
-1.320952126931499,-5.373172288261421e-06
-1.3634046454125384,-5.315717444321673e-06
-1.4195143737923301,-4.986627936132657e-06
-1.4846740651922923,-4.69046384162429e-06
-1.5304174897082563,-4.616546290864302e-06
-1.619765270320263,-4.707255807705057e-06
-1.6613950895377105,-4.8555847984518004e-06
-1.738237494301139,-4.66642829917594e-06
-1.7280357180651837,-4.493734506700245e-06
-1.791714551730036,-4.419816955789573e-06
-1.7780573332421845,-4.082496094467605e-06
-1.845849796493789,-3.687555758958126e-06
-1.9198949782449282,-3.514861966834437e-06
-1.9386530936729705,-3.292780053847655e-06
-1.9784729565311492,-3.0953922010862127e-06
-2.014343746618871,-3.0214746502559055e-06
-2.0673272153692444,-2.725310556311565e-06
-2.1839896098660327,-2.429146462367226e-06
-2.163256937942536,-2.141213721915191e-06
-2.232859486155023,-2.0014453427852313e-06
-2.269059400790931,-1.5324228213336408e-06
-2.2739957532092876,-1.1621765401619803e-06
-2.380291900733521,-1.0306395127115239e-06
-2.2560603399103605,-5.780797025910213e-07
-2.2404285587678396,-5.288562112931266e-07
-2.315461117604319,-1.0393647480295549e-06
-2.361698298589599,-1.3440894496380527e-06
-2.2876529954352365,-8.997609925794012e-07
-2.2939057090073627,-1.755665163810214e-07
-2.3019684188597274,4.1692630353656615e-07
-2.2507948977284773,7.954039319975685e-07
-2.2865011797953416,6.63537650476166e-07
-2.2881466307112013,3.917383603846269e-07
-2.3329029000766917,7.619846365562832e-07
-2.3230301928542745,1.091074145685708e-06
-2.241744919246236,8.768943281923051e-07
-2.3269792756922154,1.214215196044015e-06
-2.32368837332255,2.144193511846289e-06
-2.246187635913476,2.5144397889050428e-06
-2.2455294556613454,2.2344091448314783e-06
-2.2275940444755764,1.7074379003576552e-06
-2.222822238051092,1.5097207905522963e-06
-2.2381249279477737,9.662868452093645e-07
-2.2284167697305386,7.356443327672218e-07
-2.2695530360281637,1.5421523445793622e-06
-2.248820356939878,2.2498841138978894e-06
-2.2776157450478745,2.5295855017001415e-06
-2.2902857169190143,3.0397647894105147e-06
-2.1739523637246894,3.698108438925146e-06
-2.2720212122296646,3.6897124566376836e-06
-2.1634214829511946,3.631928353628134e-06
-2.218379521807907,3.6646891375969013e-06
-2.012369207600705,3.6892185681237284e-06
-1.9421085361120796,4.075927550614775e-06
-1.9040986713836219,4.4626365331058255e-06
-1.7617673986107882,4.47070325687928e-06
-1.7490974499519325,4.668091110666864e-06
-1.6564587471225927,4.857247611082774e-06
-1.602488073805094,4.865314334926493e-06
-1.5621746178583829,5.177941135751364e-06
-1.4650932480218408,5.564650117704672e-06
-1.439588823357407,5.8196574441841845e-06
-1.4068444346709883,6.099358831100284e-06
-1.33971021616122,6.2062017965090254e-06
-1.286891387237474,6.2636566410748316e-06
-1.2278198664432067,6.452813139988558e-06
-1.160192030031122,6.740745880709149e-06
-1.0678825084464707,7.003984561174278e-06
-0.9711302889464075,7.168446999832541e-06
-0.9181469324636516,7.563387335382354e-06
-0.8393300773058162,8.065335266244796e-06
-0.7206934330289062,8.394424774191996e-06
-0.6575083116990341,8.65766345418728e-06
-0.5798432639326526,9.052603789602648e-06
-0.46268750521718205,9.381693297281159e-06
-0.3695552486266006,9.661394684076413e-06
-0.31031917848529517,1.007279772656044e-05
-0.24450131654074608,1.040188723450764e-05
-0.16996257895440825,1.0566349672978183e-05
-0.08127298538319817,1.0771968878675203e-05
-0.02516323380661488,1.1043438912001678e-05
0.056944597891209425,1.1430147894008762e-05
0.11585163003840647,1.1866244996878934e-05
0.17689775442787947,1.1931931195613294e-05
0.2397538831235096,1.1808296265028414e-05
0.3009645752218353,1.1758743514728552e-05
0.36530163316012293,1.177504159181679e-05
0.4176269235856561,1.1824265082451865e-05
0.48657126802092304,1.1758249625298337e-05
0.5413647575513403,1.1535838454273048e-05
0.610473680391939,1.1255807809599257e-05
0.6902780567108002,1.1156866938992458e-05
0.7241743569390986,1.0992075241559081e-05
0.8018396859584557,1.0761432717005276e-05
0.9036932012907616,1.0530790192451471e-05
0.966549516133384,1.027545360778264e-05
1.0350003955873088,9.740251011476564e-06
1.0837058444620002,9.073346761730637e-06
1.2107349835390604,8.669845816948652e-06
1.3143987298964832,8.323964345441615e-06
1.2844514186531097,8.118015881082964e-06
1.379394287379788,7.895604710057678e-06
1.419049818011199,7.623805418752223e-06
1.480425410659523,7.673028909855959e-06
1.599392114662107,7.656401574106426e-06
1.5947848269236,7.294057395972732e-06
1.6745896537990905,7.2033478799875446e-06
1.6976261072333727,7.2690340776839554e-06
1.783683750214007,6.5115849466794296e-06
1.8332121705267634,5.5236579222480635e-06
1.8801078683957726,4.889679085088111e-06
1.8495022531035628,4.3297824276733975e-06
1.9311172436642288,3.860430656358028e-06
1.9492173495685674,3.4898551251225114e-06
1.9553055676034345,2.9628838817857894e-06
2.0324778711032465,2.5099948188242378e-06
2.0755890728102075,2.197038761370464e-06
2.072627234025185,1.8017691701832022e-06
2.180898945022122,1.653440179296189e-06
2.266298740674508,1.5380366018624977e-06
2.2610332407952503,1.5049465585300278e-06
2.333269339192116,1.3566175683443706e-06
2.3339275270958746,9.448852702107496e-07
2.2638305375750423,3.273691400328038e-07
2.2291111530982,-4.053859362991426e-07
2.2957526352408375,-9.570512405417782e-07
2.3457749100460443,-6.855812007308804e-07
2.253299538299383,1.2915816503951508e-07
2.2414521653029076,4.3355361355060164e-07
2.3026636060552876,3.8284023748645284e-08
2.2669569281769624,-3.322915058380097e-07
2.18468352034224,-8.098746273977252e-07
2.2518186166060854,-1.1310620335603765e-06
2.2480340390347258,-1.2958537281888786e-06
2.307270920173296,-1.1396226347774592e-06
2.246882211103684,-3.166519155385529e-07
2.333598433143497,-1.3572676727057666e-07
2.2684378500717544,-5.392277119626649e-07
2.3187892063163735,-1.1567438424561237e-06
2.308093654857601,-1.436774484708996e-06
2.308422748733053,-2.2847684938253037e-06
2.1405849982779803,-3.396165811317171e-06
2.37950704917419,-3.338710965315118e-06
2.200480009992775,-2.6968300242112087e-06
2.314181891713584,-2.5735243470032373e-06
2.2727160689899866,-3.1416523579489808e-06
2.2899934932272,-3.331138114025344e-06
2.329155664883897,-3.932191530464254e-06
2.337876654602173,-5.035357500749988e-06
2.2101882703476665,-5.537634684121419e-06
2.187809908744882,-5.537799313646036e-06
2.077069992230515,-5.76021048285607e-06
2.034946069254458,-6.369495260223863e-06
1.934079078995359,-7.159869808878266e-06
1.9077516562936536,-7.991401123924846e-06
1.7904301452314866,-8.477215601484354e-06
1.7456735798482104,-8.773708952951485e-06
1.6247321999122948,-9.243060723894216e-06
1.5740520339486017,-9.951121740490403e-06
1.5218909727926453,-1.0576869224185918e-05
1.4797672272272915,-1.1120303175213276e-05
1.4463644218445921,-1.1597886299680637e-05
1.3859761174857854,-1.183676017752939e-05
1.356522429920257,-1.2092096762038119e-05
1.290375062195335,-1.2503829060165082e-05
1.1975713378384913,-1.2816785118132173e-05
1.1319176700297713,-1.313797252941428e-05
1.0799212989794145,-1.3525010767522968e-05
1.0098249490374398,-1.3953205772156777e-05
0.8755559569017343,-1.4521333783089229e-05
0.7852206195495739,-1.4809595780007704e-05
0.7669561025164702,-1.5023775597240808e-05
0.6516099534212395,-1.531203759502952e-05
0.5300111506453936,-1.5443903879263355e-05
0.4773567484006498,-1.555930745673046e-05
0.4388532234522457,-1.588049486757261e-05
0.34637896760261355,-1.612760009779895e-05
0.24222205596215524,-1.635824262143187e-05
0.1729486786729343,-1.6654735972292224e-05
0.07965177678936163,-1.6753676842992586e-05
0.03621195744971992,-1.698431936750635e-05
-0.021049615372514707,-1.7223193245398474e-05
-0.11994099198492907,-1.7396216296490698e-05
-0.2084660340603502,-1.7528082580657724e-05
-0.24581767384902053,-1.7766956458266272e-05
-0.3205209464810556,-1.7972904922274474e-05
-0.38189609596275725,-1.8088308499561156e-05
-0.4217158953787492,-1.8162555309772137e-05
-0.514354512691464,-1.8039249638461027e-05
-0.5670087853163601,-1.7817167725826455e-05
-0.6094612910640359,-1.7784406941355645e-05
-0.6891008725664084,-1.7842191044783115e-05
-0.7508050919269458,-1.79493632683105e-05
-0.8289637686351237,-1.808946090551854e-05
-0.8987306715985851,-1.799908064789813e-05
-0.972117556468223,-1.7949857157303225e-05
-1.0181900413201097,-1.80323353212168e-05
-1.1183977003036838,-1.780202205363402e-05
-1.1277767426657859,-1.7407081717781713e-05
-1.2493752119697143,-1.7448403114000984e-05
-1.265171496074003,-1.7777821878814723e-05
-1.3685055296004693,-1.7893225455486646e-05
-1.403882630759723,-1.7794613844451096e-05
-1.488129503591866,-1.748198704300836e-05
-1.5611873495937896,-1.693888234458009e-05
-1.5478592282240449,-1.6436934413714298e-05
-1.6599141868069898,-1.58279788869233e-05
-1.701379465307404,-1.5284874188057315e-05
-1.7874363868466296,-1.4766463549840015e-05
-1.8186999006478186,-1.4083425841406314e-05
-1.8619751902073123,-1.344154490065298e-05
-1.9460576132327347,-1.2774969899250984e-05
-1.936514010277622,-1.2157783018954227e-05
-1.979624770824133,-1.1993320579075794e-05
-2.0581126983500213,-1.203464197583345e-05
-2.041164569624169,-1.1845485476919722e-05
-2.008255584689309,-1.1516395969321816e-05
-2.094970768272592,-1.077573878432678e-05
-2.1616114878617307,-9.607051213785438e-06
-2.2595157864047883,-8.998095682445451e-06
-2.1889259605729463,-8.883021364388668e-06
-2.2695530360281637,-8.710327572425895e-06
-2.2970320658559022,-9.06444039465588e-06
-2.3868737071753325,-9.188075319618258e-06
-2.3319156293352945,-8.75197821654631e-06
-2.332244719581953,-8.373500588038272e-06
-2.2572121554029856,-8.019717019916428e-06
-2.306082046442715,-7.600082623708096e-06
-2.2675784950853592,-7.048746571757229e-06
-2.316612933387202,-7.007754431862858e-06
-2.4130363897321705,-7.254859662789736e-06
-2.2781093803028694,-7.164479404928186e-06
-2.306082046442715,-7.057636440273158e-06
-2.3278020012920067,-6.95079347561813e-06
-2.2685657655547193,-6.317143886479632e-06
-2.2777802901327586,-5.831658658964491e-06
-2.217392251542494,-5.749509754554942e-06
-2.246023090850276,-5.519196488522037e-06
-2.27531211387148,-5.1654129203565306e-06
-2.2991711521447535,-5.099726721019492e-06
-2.2667557696973444,-5.075197289143986e-06
-2.3709128268917388,-4.984817030468581e-06
-2.355774673452697,-4.7380410549916675e-06
-2.2285813147818616,-4.56534725964964e-06
-2.257705790615799,-4.598437301952055e-06
-2.3129929409460375,-4.022407188422903e-06
-2.2252904137763396,-3.2076678230308134e-06
-2.248984902004979,-2.508167407450764e-06
-2.1209688741671093,-2.7635039824464386e-06
-2.2387831081798555,-3.356326049526467e-06
-2.2705403065056964,-3.6445880468984032e-06
-2.0882244247470747,-3.652984026844156e-06
-2.0177991899330476,-3.4638275267099054e-06
-1.978143866733969,-3.463992156435261e-06
-1.8241298796452265,-3.258372950697995e-06
-1.80734630847269,-2.814044493975655e-06
-1.733136606148913,-2.5672685193375805e-06
-1.6903549662408004,-2.427500140318212e-06
-1.588501772357374,-2.0160970979350405e-06
-1.5434165211837738,-1.6952389437085318e-06
-1.4976730954815518,-1.3167613149652405e-06
-1.4318552238512223,-9.218209793145891e-07
-1.39861720162036,-6.750450063743236e-07
-1.3474438145037182,-3.624182056703376e-07
-1.2832714053339995,7.828069291631135e-09
-1.2446034178738392,2.2990998208721402e-07
-1.154762057967884,3.779097137241507e-07
-1.0682115976380777,6.329170401499751e-07
-0.9665230405165723,8.961557200244474e-07
-0.8959334136841974,1.110006279156702e-06
