H,M
1.4856908782222296,-1.4962287580551956e-05
1.424644375023544,-1.4441621555261488e-05
1.3891024868838777,-1.4274903727400195e-05
1.3244360167804634,-1.4552678981884194e-05
1.2946532493325762,-1.4986849949543227e-05
1.200533158031808,-1.5330476030846967e-05
1.1343858525801014,-1.5468318278775658e-05
1.0445440298158437,-1.5474458873104466e-05
0.939893170711248,-1.5505293527548304e-05
0.8893777606683924,-1.5569053595472173e-05
0.8307996464041058,-1.587152290962836e-05
0.7149598282126484,-1.620691763721118e-05
0.6178782090083865,-1.6320065825288335e-05
0.5323147809907604,-1.658137837312561e-05
0.4867358130170884,-1.686738498102785e-05
0.39261609172896994,-1.7046383995878232e-05
0.27743465721501576,-1.723361436407693e-05
0.24501931853556896,-1.7297374431900664e-05
0.18709953367311205,-1.7311746379584447e-05
0.0854108441164901,-1.724380479326738e-05
0.004454819814221397,-1.711001237991009e-05
-0.061198529620632394,-1.712438432751372e-05
-0.1135237485540271,-1.707290544786315e-05
-0.18460705579484732,-1.7013195214854255e-05
-0.24351404855760805,-1.691232821470268e-05
-0.295016526196428,-1.661390873294875e-05
-0.4049323437982379,-1.6224944363185856e-05
-0.4501821144611885,-1.5646658863408824e-05
-0.5034945686612805,-1.4582723502807905e-05
-0.6285484638032315,-1.1979524974843233e-05
-0.6420411202656489,-9.466871337077581e-06
-0.7178961750852672,-8.608719815591565e-06
-0.732540643116689,-8.178598678598851e-06
-0.8492027522333869,-7.756708895074921e-06
-0.9360822921632028,-7.3677445253657135e-06
-1.0267463600559676,-7.242183464888314e-06
-1.0728188463285548,-7.174241878457584e-06
-1.16233110994261,-6.925210517298325e-06
-1.2222253493730832,-6.486858026511136e-06
-1.2585897109926736,-5.974423354686096e-06
-1.33971021616122,-5.610153045329548e-06
-1.4252734371202176,-4.949554009097715e-06
-1.4494615037328027,-4.264260912529998e-06
-1.5185702714490885,-3.8094457150201037e-06
-1.5462137811672885,-3.157078033734851e-06
-1.5662882356499532,-2.405934110319836e-06
-1.6885449738859666,-1.7947231964456933e-06
-1.654813299663951,-1.6773934883900251e-06
-1.7390602182031,-1.4859815989338447e-06
-1.8364707413214112,-9.98240987434553e-07
-1.8201808040023026,-6.175079712041907e-07
-1.8973523322336163,-1.6269277378497432e-07
-2.0117110279309696,5.719884432317528e-07
-1.9705748014986233,1.3149010137307083e-06
-2.033101867965638,1.6544772631035e-06
-2.091021689115405,1.969359452039708e-06
-2.088553514671271,2.4571000633273516e-06
-2.202583198032471,2.6320492450289713e-06
-2.1384106428345055,2.642371357790953e-06
-2.2878175405271097,3.097186556150486e-06
-2.2254549588255688,3.6754720560889453e-06
-2.247668541487305,4.26198890955674e-06
-2.1912295909358317,3.926594195987843e-06
-2.307069317073451,3.303102110892799e-06
-2.35774921514764,3.3875064039097555e-06
-2.2950575246835494,3.5295301709030216e-06
-2.260503056840895,3.9102631872273335e-06
-2.226113139023589,4.957735842994569e-06
-2.2473394513590055,6.359156701250071e-06
