H,M
0.4069315017930372,0.00020252594240177042
0.4717622187887619,0.0001917948665779967
0.5110884735991569,0.0001791623486706145
0.5550219955252103,0.00016307266352182223
0.6537490398163691,0.00014157498153941154
0.7320725247241734,0.00011179656265663207
0.7824233510739884,7.265086996191279e-05
0.8095733113669544,2.64015248461738e-05
0.9031995653900843,-2.281110500446451e-05
0.9818522346232766,-6.926623377173996e-05
1.03944312180451,-0.00010795920234854325
1.1832558742985562,-0.00013821503951846076
1.186053148688793,-0.00016165531996370147
1.2727686778544025,-0.00018030495502019024
1.3065005373804235,-0.00019534925867028708
1.3910770360099027,-0.00020742204472006293
1.4251380124168314,-0.0002177168589227258
1.4498198841260206,-0.0002265794179722518
1.5809629646050698,-0.00023432251319613803
1.5937975509991185,-0.00024130832404969528
1.6020248505799994,-0.00024747099970165453
1.7195107416087143,-0.00025291754771872895
1.774140070048249,-0.0002578537518953013
1.7853292123814575,-0.00026232076898798193
1.9090680272972202,-0.00026645030063113544
1.939509110618982,-0.0002705139814546801
2.002036764728212,-0.0002745035801056671
2.0140486598410323,-0.0002781968500659089
1.9689629226668146,-0.0002814456269853965
2.0706526748763183,-0.00028420875409723354
2.1623051637465798,-0.0002867084779212577
2.1596724161989695,-0.0002893645974472676
2.1302185571067254,-0.00029173261962344983
2.190278110175986,-0.00029422411208985546
2.2198965315359658,-0.00029643573855547595
2.281437054219697,-0.0002980958643858311
2.2641596313184693,-0.0003001017070401389
2.3108909528304604,-0.0003018194523418937
2.30463816922502,-0.0003031667867606218
2.348736755985978,-0.00030476106176749625
2.260045959595652,-0.0003065446578931862
2.2518186166060854,-0.00030806485072474915
2.2243392954093,-0.000309280483494762
2.3161564550909923,-0.00031026563837967193
2.279791585255808,-0.00031111086026182507
2.2539577257249386,-0.00031175029831581884
2.354660448109243,-0.0003120522508886552
2.2985499328990855,-0.00031248590511175035
2.3619005167013674,-0.00031356160487961294
2.247375851644105,-0.00031439036405254733
2.2500086012298617,-0.0003146429285067427
2.2664632875497555,-0.0003147144031894328
2.27403244407497,-0.0003148023405785968
2.283082523208089,-0.0003148655839078856
2.2080491620623843,-0.00031489590182421333
2.260045959595652,-0.00031503322733311754
2.233883010989702,-0.0003153845680253231
2.3461040040353676,-0.0003162297899067957
2.244414008434284,-0.0003170997058477363
2.1980118083401896,-0.0003178296887862552
2.2608686939280416,-0.0003178847007552465
2.2811079604249596,-0.00031754460777108336
2.279791585255808,-0.0003180688068780515
2.2700833188669263,-0.0003180908934293413
2.1474959595744365,-0.00031703467269935445
2.0885882550221746,-0.0003163488628722986
2.003024043733686,-0.0003163133299621462
1.9018279869482524,-0.0003161790208118739
1.8379840126843234,-0.00031560021858141824
1.7710136922130393,-0.0003145933859715418
1.698942476118535,-0.00031353716524104385
1.6318076790780154,-0.00031251386992467
1.5873802576573364,-0.00031129302212460155
1.5398264775053152,-0.0003099898607891217
1.4919436211954815,-0.0003087031621606905
1.4529462548298078,-0.0003074740830070825
1.3859761174857854,-0.0003060803767823819
1.32427147108876,-0.00030465374514351677
1.2805023230781944,-0.0003032353448582383
1.203330432706388,-0.0003016029293795731
1.1302722150155282,-0.0002997071105844529
1.0582013003518855,-0.0002976631274233387
0.9769158736857962,-0.0002955779874937143
0.8954659364395671,-0.0002933776086119993
0.8189523893726978,-0.0002909961399478276
0.7325661602201318,-0.0002882771857772525
0.6359781688224893,-0.0002851878206828548
0.5495920092533111,-0.0002817033505980055
0.47505311854608545,-0.000277996633955515
0.38109794622949333,-0.0002741417529395487
0.2762828430929047,-0.00026988353557177275
0.2331720889795863,-0.0002654195343500756
0.19088406476149358,-0.00026074974927218423
0.11601617483401928,-0.0002556437024167403
-0.017100541638373407,-0.00024999438617036697
-0.06481851351248501,-0.00024377710646287016
-0.1367245513277947,-0.00023705771412271373
-0.1900370302510513,-0.00022975389559464342
-0.2581585234721026,-0.00022173394919025057
-0.33105180360566294,-0.0002128744045683915
-0.41299503038430374,-0.00020280485071315967
-0.47799015420583246,-0.0001912454214947933
-0.5158354141416888,-0.000177735160892031
-0.5383780248653831,-0.00016071834230594828
-0.6463192796108156,-0.00013704235497064913
-0.7304015635205463,-0.00010416370711656888
-0.7154280063093788,-6.204947054234703e-05
-0.8717453600111786,-1.3457150071450604e-05
-0.8895161749451239,3.570313461404674e-05
-1.02296183445616,7.961180848195415e-05
-1.0364544909805915,0.00011489401392305985
-1.1409403110230616,0.0001420765601381041
-1.2139981184526079,0.0001634230728442885
-1.2733987275031744,0.00018034934647356292
-1.3527092432140406,0.00019444403336696606
-1.4047053540669312,0.00020613516429677473
-1.4961921932802111,0.00021584253851206632
-1.4965212826579184,0.00022424112725171537
-1.5523019353056342,0.00023152025171625112
-1.6010071712781475,0.0002375729043402816
-1.6228916202388681,0.0002432057578783562
-1.7448192855671394,0.00024881391735333963
-1.7463001886178793,0.00025373064305982357
-1.8033972330198014,0.00025835104001168166
-1.8985041462247905,0.0002627409590462191
-1.925324958910954,0.00026642298162968877
-1.9100222863644696,0.0002698580635904897
-1.9840674831387417,0.0002732272947199353
-2.051037265845163,0.0002762178835673413
-2.016153740730674,0.00027905207669116065
-2.1206397842032993,0.00028159817243134555
