H,M
1.7107897966593038,-7.751358318177598e-06
1.6513886581757262,-7.632250637540391e-06
1.5689511091544979,-7.727158144176737e-06
1.5227137023183446,-8.324178203440614e-06
1.4745017598741257,-8.79772796262964e-06
1.4243152834289068,-8.974949003733974e-06
1.4062152468143698,-9.234483578304844e-06
1.3594842530001803,-9.559868979488987e-06
1.2642123048414033,-9.951105207206496e-06
1.2020140681478853,-1.0161251661224029e-05
1.0672512994635408,-1.0445480294837189e-05
1.0741622081802196,-1.084494787553705e-05
0.978396781953582,-1.099747485653637e-05
0.8813150416889381,-1.110061371743577e-05
0.7646524698478788,-1.1302528818575068e-05
0.6756335402285236,-1.1553832039814286e-05
0.6218272910314416,-1.1829829321038473e-05
0.5560092657692048,-1.2056438482162739e-05
0.44329593758717517,-1.2143114636308766e-05
0.3735288794415267,-1.2295641617228016e-05
0.3325571952745404,-1.251401942508063e-05
0.23662753088840555,-1.2790016706184885e-05
0.16883505814319216,-1.3148327520655684e-05
0.056615508351810034,-1.3399630741814926e-05
-0.0008106120938315559,-1.3527463662799318e-05
-0.07074212345458052,-1.3638833877070395e-05
-0.13557273844999507,-1.3651427850660806e-05
-0.1920115664033371,-1.3894499717025351e-05
-0.2736257213100849,-1.41375715833899e-05
-0.33582359818719415,-1.4010232549377714e-05
-0.37103615031757103,-1.411337140953938e-05
-0.47239563739952173,-1.4232972976527977e-05
-0.5255435458219563,-1.3661140853109589e-05
-0.5984368032567242,-1.2562502104561388e-05
-0.5967913573084507,-1.1661415841405505e-05
-0.7331988214537053,-1.1040195599566964e-05
-0.7494887352586701,-1.081408032270323e-05
-0.8493672968155551,-1.0801980235984708e-05
-0.9123878720282732,-1.0987432628866617e-05
-1.0165445954140573,-1.1156422314894802e-05
-1.0887796722676468,-1.1193710348069111e-05
-1.1473575506539466,-1.1123990786367328e-05
-1.1954045768495514,-1.0939032277718977e-05
-1.2686269332636853,-1.1058633845308329e-05
-1.3454692787481646,-1.1301705713172569e-05
-1.3866054415676625,-1.1725867353930598e-05
-1.4481451463393014,-1.208417816796874e-05
-1.5534537482594892,-1.2220242442321466e-05
-1.5662882356499532,-1.2306918596494206e-05
-1.5950835612195693,-1.232774392362672e-05
-1.6877222500910263,-1.2299181130459024e-05
-1.6903549662408004,-1.2254155630497852e-05
