H,M
-1.9931174528740836,-1.0689959810611495e-05
-2.0739090134273908,-9.69894600813452e-06
-2.096122583037591,-8.617387316649438e-06
-2.1454860776236746,-8.219030967834734e-06
-2.1839896098660327,-8.174622819191325e-06
-2.248984902004979,-8.089057903572582e-06
-2.2113040849927263,-7.89648539320854e-06
-2.2953866148777853,-7.481666339730468e-06
-2.3389910697430425,-6.663510962485979e-06
-2.249478537200953,-6.215766489075908e-06
-2.16786419822478,-6.7146276607592075e-06
-2.332244719581953,-7.279339659082423e-06
-2.2939057090073627,-7.152617973186762e-06
-2.271033941745996,-6.573171849822065e-06
-2.2996647874449607,-5.77971053368562e-06
-2.2891339012662364,-4.821622146861211e-06
-2.1104379955266612,-4.126937073893606e-06
-2.216898616411265,-4.0660662157096856e-06
-2.27531211387148,-4.564927388057764e-06
-2.2820584623798634,-5.113176680206058e-06
-2.2869948150688924,-5.159313416268502e-06
-2.3281310915327498,-4.62925541384756e-06
-2.1690160133082568,-3.885182219794895e-06
-2.2567185201911855,-3.3468928627981827e-06
-2.325662914738688,-2.6357450801251805e-06
-2.238618563121668,-2.171537899154453e-06
-2.1996213874360016,-2.596316891577583e-06
-2.333725625697783,-3.136334830434153e-06
-2.2950575246835494,-3.14131479925582e-06
-2.2233158731941622,-2.6112567969559947e-06
-2.1607887628252676,-2.352833458130576e-06
-2.25523761456186,-1.7486932688743002e-06
-2.3019684188597274,-9.305378905191768e-07
-2.198140482150897,-3.7578582731840583e-07
-2.2090004544452584,3.0801873957437024e-08
-2.235985842205776,1.9868032385823177e-07
-2.065681765879142,3.171706533585256e-07
-1.9783084116325138,3.5334744855668597e-07
-1.987358381192341,6.364648469635291e-07
-1.8940614351386986,9.525076590510207e-07
-1.7994481576111563,8.734455074497923e-07
-1.7563374205610964,8.355401230247527e-07
-1.6809759150362087,1.2832845908888572e-06
-1.653826031191892,1.895656128296805e-06
-1.5634909755477449,2.285781121684244e-06
-1.514292109369466,2.494816338647317e-06
-1.4632832565548861,2.884941332034756e-06
-1.4152362125000002,3.2339095582795147e-06
-1.3946681297960466,3.319474473898259e-06
-1.3211166715716447,3.446196156659682e-06
-1.2271616879624907,3.8033957360308088e-06
-1.1779628478940807,4.316991031309018e-06
-1.136991240499638,4.879974447631894e-06
-1.034973589649486,5.286562148047689e-06
-0.918805110799664,5.487366011575523e-06
-0.8347228290075053,5.778714763112326e-06
-0.7858530880965612,5.979518627082555e-06
-0.6634319168967298,6.205016551489365e-06
-0.5554906633746837,6.414051769109388e-06
-0.5285053486907973,6.581930219351898e-06
-0.4574220775510671,6.92266709152356e-06
-0.3542525976466778,7.345717498534268e-06
-0.2691830155881273,7.727611138284956e-06
-0.19908698755655235,7.920183648407715e-06
-0.1605835317738623,8.03044262426184e-06
-0.05149039085673335,8.058388066048208e-06
0.0273265404502775,8.160415688661268e-06
0.06533638124046569,8.36945090562769e-06
0.14415333598900443,8.660799657164496e-06
0.21918577686709884,8.803984047439448e-06
0.2705237725462386,8.757847308703615e-06
0.3429235244596617,8.69524786322777e-06
0.39491972088529503,8.682036538192569e-06
0.4697876789540442,8.430115966925047e-06
0.5179993641836369,7.94771750129674e-06
0.5808555682101975,7.440624975872964e-06
0.6572044871117447,6.933532450449182e-06
0.7215416344067798,6.475828044646215e-06
0.76070338533037,6.158056645821488e-06
0.8250405630405974,6.2271588548408414e-06
0.9081359244521726,6.4197313649367934e-06
0.9917249568837064,6.4559081603356515e-06
1.060504936446649,6.442696835213532e-06
1.1467267658545859,6.454179570226482e-06
1.2479222882206356,6.5315131326275335e-06
1.2688195825621165,6.691160229029437e-06
1.3318405730828806,6.579172663834374e-06
1.4598571797738351,6.261401264263499e-06
1.4822354151131703,6.058868811592492e-06
1.546408314652297,5.823410945614853e-06
1.5585847141640945,5.662035260132658e-06
1.6204540033808865,5.533584987957095e-06
1.682981504243551,5.0182611095040966e-06
1.6589577768865733,4.470011817744469e-06
1.7803928259408375,4.185165831586847e-06
1.8162639049768254,4.040252852350765e-06
1.8598686703647274,3.895339873114684e-06
1.9353954502762716,3.775120954023695e-06
1.933091800543817,3.383267376085446e-06
1.993644893505554,2.736241844761852e-06
2.1927463116606054,2.352619618933863e-06
2.012403194686649,2.1583185195044396e-06
2.0999419723046793,1.8158530603148974e-06
2.2220356400456986,1.2676037681666017e-06
2.2082137088521243,9.00444249205058e-07
2.274690631623329,5.826728499639494e-07
2.247375851644105,2.6490145072284073e-07
2.1762916361060407,7.060035130676136e-08
2.314510985607342,-6.916641222696823e-07
2.31632100204072,-1.1822939335872407e-06
2.378684313947579,-8.004002940112041e-07
2.3423194232185325,-3.2796176620460894e-07
2.3586095763719577,-5.881136855273211e-07
2.332775698266913,-1.1034375615510225e-06
2.274855178511029,-1.0754921197646548e-06
2.3184601124097304,-1.508502462598792e-06
2.297398104442952,-1.9332814520211367e-06
2.359596858460229,-1.8065597693300327e-06
2.2659696469247432,-1.7127635002660226e-06
2.3230674271930347,-2.046997604884975e-06
2.3261938194782728,-2.5870155434624683e-06
2.2539577257249386,-2.978869122938306e-06
2.2031127584813857,-3.7082081856074673e-06
2.3087518426094933,-4.215300707601319e-06
2.1771143698274344,-4.096810378275134e-06
2.202948211699056,-4.027708169309319e-06
2.2006445567715223,-3.810441597995882e-06
2.2579068503599062,-3.782496153617409e-06
2.1911008439982442,-3.7874761231879884e-06
2.365685098204496,-4.261643225855831e-06
2.2386548690841233,-5.180303411590695e-06
2.213643753047837,-5.5145375176084084e-06
2.1710261404292064,-5.782920797119381e-06
2.2653114594281405,-6.429946327364594e-06
2.1246239701925664,-6.77241178223838e-06
2.2223647336661854,-6.744466339729567e-06
2.1029038117762564,-6.123863440062431e-06
2.0769054456273435,-5.4044842999551775e-06
1.9595837750507743,-5.771643818011217e-06
1.9826202792486003,-6.2705049898806565e-06
1.8894870100400716,-6.431880675696568e-06
1.780886464576569,-6.650875834787437e-06
1.7277380486816762,-6.853408287098202e-06
1.649578651588782,-7.023015326128972e-06
1.5995566606555403,-7.357249432359829e-06
1.5232073400359871,-7.716177598555676e-06
1.4743372140223354,-8.165650651143404e-06
1.4432380512771268,-8.401108516370826e-06
1.3742933692391242,-8.710648561074298e-06
1.31966419178988,-9.184815673178125e-06
1.2688195825621165,-9.370885419139127e-06
1.1890149686813969,-9.598111931741748e-06
1.1231967586299798,-1.0171055283227208e-05
1.0425694847623959,-1.0842774874313118e-05
0.956347704487008,-1.1341636046691116e-05
0.8801632247183131,-1.1774646392722013e-05
0.7727151842958183,-1.2191194032132876e-05
0.6871516991802619,-1.2624204378150468e-05
0.6195236598433388,-1.3073677430788086e-05
0.5477820138556438,-1.340791153689905e-05
0.440498673123348,-1.3659832109776715e-05
0.348353506559764,-1.4059917042354565e-05
0.31067272373879035,-1.4344763027845726e-05
0.23251390957256873,-1.4530832773656601e-05
0.146456963316431,-1.4774521993092598e-05
0.07027272447254292,-1.4861815498720233e-05
-0.023188696963196226,-1.503965389114273e-05
-0.07024848929570286,-1.5373887997373587e-05
-0.1141819273713832,-1.5749278870196098e-05
-0.2097823914516354,-1.5869497788288783e-05
-0.2856374810661618,-1.5792164225981437e-05
-0.31607824108263977,-1.5854763671504056e-05
-0.39078150592191574,-1.5802124169238075e-05
-0.4519921052390251,-1.5601320305710237e-05
-0.5161645033525785,-1.5079493655587368e-05
-0.5528579497733763,-1.438480858261976e-05
-0.6487874484593681,-1.3920601408238233e-05
-0.7516278148444187,-1.3686872130654293e-05
-0.7883212568336916,-1.3667158042256304e-05
-0.9015279295145721,-1.3606287186765872e-05
-0.9183114770476442,-1.341371467665987e-05
-1.033163599135479,-1.330345570065509e-05
-1.0687052314256298,-1.3135577250486281e-05
-1.1313967239487113,-1.2984161507097575e-05
