H,M
-2.2907793522005035,-4.882575424267712e-06
-2.1305124832952105,-3.821710343105082e-06
-2.2958802501700064,-3.5839806272450255e-06
-2.374532820257438,-2.7947502235562066e-06
-2.2284167697305386,-2.046676587244898e-06
-2.306082046442715,-1.487924084284445e-06
-2.2730084827174273,-1.1431867703357528e-06
-2.23730220266017,-9.877705879497258e-07
-2.2716921220679867,-1.095757712017612e-06
-2.3121702153991275,-1.2366702500883555e-06
-2.2952220697806096,-1.0894854215500702e-06
-2.2341758465925716,-9.340692395161166e-07
-2.3475474165766985,-3.2592861595550215e-07
-2.2297331301442136,4.3502757593655146e-08
-2.2473394513590055,1.1660540463123139e-07
-2.259351241332498,3.869243502545072e-10
-2.206038643772692,-4.615483980341551e-07
-2.2651103189298114,-6.271549986160777e-07
-2.312005670290096,-2.7418633382650355e-07
-2.2117977201128176,2.2694669349202214e-07
-2.1714841885045693,5.058331768807706e-07
-2.3024620541658507,1.25390681548805e-06
-2.234504936703066,2.3230032405591827e-06
-2.2456940007242108,2.782979501328125e-06
-2.1846477899547265,2.7161491408397206e-06
-2.1772432640552934,3.0444237496813894e-06
-2.020267363754182,3.6937211417151197e-06
-1.9927883630606755,3.882062736950274e-06
-1.851279775922992,4.26795681668765e-06
-1.7902336484953703,4.653850896425025e-06
-1.7920436413385739,4.694028129554168e-06
-1.7077967111746464,4.865907017834961e-06
-1.599197179307463,4.971935078861554e-06
-1.5646427885289766,4.97918689844394e-06
-1.5193929949301457,5.241610674831261e-06
-1.4494615037328027,5.619273399617148e-06
-1.4209952757854594,5.964010710440536e-06
-1.3795300213726416,6.193509072865356e-06
-1.3258884661528059,6.283074426548963e-06
-1.2434516055100122,6.389102487106396e-06
-1.162989288377807,6.528055961398078e-06
-1.1006268833980941,6.864561919223116e-06
-1.0218100223187043,7.23399329083604e-06
-0.9579667220264261,7.479954360013848e-06
-0.8654926658780451,7.791766256928509e-06
-0.7516278148444187,8.218817102759066e-06
-0.6647482736050186,8.604711181228904e-06
-0.6194985112390383,8.85067225038657e-06
-0.5329480529797234,9.187178207848706e-06
-0.43010767104310127,9.498990104944766e-06
-0.3483289907295491,9.843727416070604e-06
-0.28366294523163665,1.0114382546279286e-05
-0.23923588727813366,1.0286261434560079e-05
-0.13787636420292365,1.056514791758617e-05
-0.04441496755571987,1.067117597840164e-05
0.0036320960741690195,1.0810129453098967e-05
0.0742217991040752,1.112194135000691e-05
0.14908968028049924,1.1219738057641779e-05
0.20338947213915853,1.1152907696471132e-05
0.2838519074022053,1.1176622222793427e-05
0.32284904604951575,1.128265028335086e-05
0.3791234070480243,1.1355752930227645e-05
0.455472265591463,1.1297153922488857e-05
0.4982539630069183,1.1337331155952852e-05
0.5907282718672918,1.1410433802990428e-05
0.6221563812029982,1.1310678028239506e-05
0.6726717280206859,1.0996907066215031e-05
0.750172493635791,1.0625516630588815e-05
0.8204332964647256,1.064099980437638e-05
0.9153759179660911,1.0788184632351402e-05
0.9917249568837064,1.077074239158795e-05
1.0506322105311832,1.0769762857658124e-05
1.0967049360753944,1.0834634151062823e-05
