H,M
1.4621608214924737,-1.005584923355173e-05
1.4679199259439095,-9.529701123130495e-06
1.4063797925921526,-9.349269857906745e-06
1.353066969730839,-9.629794383467039e-06
1.3137405471719736,-1.0149028155839196e-05
1.2306449996171547,-1.057771704156313e-05
1.172395868275907,-1.0989943220700291e-05
1.097692208894758,-1.1500945639797355e-05
1.0307222148867246,-1.1872015052369422e-05
0.94927225479185,-1.2201927698349818e-05
0.8451150828884026,-1.2548303051030186e-05
0.7457297738551409,-1.2902909757035547e-05
0.6739880889972115,-1.3282210523065857e-05
0.5961582590501029,-1.3694436702362848e-05
0.5196448143503462,-1.4156051001619785e-05
0.40841240632432835,-1.4551814474290093e-05
0.3598716507433108,-1.4717100052786551e-05
0.27710556746540566,-1.481653480448311e-05
0.23152664046455002,-1.5072365270368616e-05
0.14744423217564923,-1.5443434683013973e-05
0.03769286030222008,-1.5863892215679244e-05
-0.02565686801604454,-1.607856591438596e-05
-0.11072648857019825,-1.6252082846417755e-05
-0.17522800887646517,-1.63597489511418e-05
-0.23923588727813366,-1.6360407462120796e-05
-0.31147099100874737,-1.641045409360068e-05
-0.3629734632978306,-1.6559276965480632e-05
-0.4472203113623957,-1.6625786303125446e-05
-0.5421625507103367,-1.657705669359009e-05
-0.5364034896371387,-1.6618871971694972e-05
-0.5986013478514517,-1.6405515292994922e-05
-0.697163557302605,-1.6052225605952676e-05
-0.7262879489088836,-1.5797712160636647e-05
-0.7684113623301032,-1.5658437663437475e-05
-0.8653281212956541,-1.569202158809712e-05
-0.9517140277627121,-1.5692680099076114e-05
-1.0200000318184943,-1.5808577557141813e-05
-1.1172458880889413,-1.6056176669608942e-05
-1.2314398480961648,-1.5859282696840436e-05
-1.2424643377708644,-1.546483624214837e-05
-1.267804210121902,-1.5325561744989415e-05
-1.3974653890022704,-1.5243906721924061e-05
-1.3668600830837847,-1.5121094931732773e-05
-1.4407406360588846,-1.4644334940936305e-05
-1.5157730116236519,-1.4200500363847282e-05
-1.5448974235259554,-1.3896598797043595e-05
-1.6362197438306547,-1.3576234523392888e-05
-1.6669896110129283,-1.3395803259054354e-05
-1.744983830350266,-1.3141289813738326e-05
-1.7782218780401609,-1.2837388247599515e-05
-1.8343316585990204,-1.2484098560658063e-05
-1.9546139471683837,-1.2196659701453472e-05
-1.9534621329708048,-1.1900989488770018e-05
-1.9893329200420242,-1.1415998145763201e-05
-2.0128628423539867,-1.1227335525883484e-05
-2.0477463670664404,-1.0997516138306545e-05
-2.1012234770557567,-1.013388253206861e-05
-2.1038561965866838,-9.37725652166826e-06
-2.0976034877426377,-8.925190592852744e-06
-2.2012668377630473,-8.703602560834815e-06
-2.1491060675899347,-8.490245882309191e-06
-2.221999512814838,-8.128724841858638e-06
-2.3131574860557707,-7.833054629225549e-06
-2.3561037637339832,-8.220586743135146e-06
-2.3271438208119375,-8.320021483752782e-06
-2.3143093018271768,-7.316454866452338e-06
-2.3287892720156544,-6.584522915509637e-06
-2.2611612371338894,-6.478173831656146e-06
-2.4415027083024374,-6.1166527886014235e-06
-2.31036021920621,-6.117311291335999e-06
-2.2672494049298133,-6.060350318963598e-06
-2.3365228928316792,-5.2543361879240425e-06
-2.2555667047009225,-4.4318593496806356e-06
-2.303942960090493,-4.020950184460169e-06
-2.2040641033438555,-3.955757867685981e-06
-2.31036021920621,-3.594236827181666e-06
-2.2937411639112266,-3.1668649588598844e-06
-2.261983962502672,-3.389770006386384e-06
-2.275476658954766,-3.382197154855057e-06
-2.3587364860016162,-2.576183023977632e-06
-2.220518607396497,-2.0664976199754994e-06
-2.24059310382725,-1.663819811942381e-06
-2.224467688531841,-1.5327766663889523e-06
-2.2117977201128176,-1.5828232973337967e-06
-2.299500242344776,-1.7398775215901924e-06
-2.302626599268124,-1.8393122716825625e-06
-2.214101350686221,-1.5601047659836813e-06
-2.2068613689559853,-1.3549794413226569e-06
-2.280742101680211,-1.1416227631962024e-06
-2.2924248031462917,-6.072432986058962e-07
-2.2155822560661336,1.2183473244202291e-09
-2.1653960230633067,4.368215691384996e-07
-1.9634993711247486,9.053502049689015e-07
-1.9050859405394531,1.2915653060274648e-06
-1.853089769085538,1.554310104802201e-06
-1.7428447481752478,1.965219266408343e-06
-1.6694577822762435,2.5160614373266592e-06
-1.6164743756934121,2.9928214266930982e-06
-1.6052853341472548,3.370805174091297e-06
-1.5063939640874962,3.6994008006062435e-06
-1.4479806016653334,3.9374515390753085e-06
-1.4413988147465042,4.216659044938677e-06
-1.4010853715236833,4.611105499294595e-06
-1.3719609672993716,4.890313005157968e-06
-1.3110794485932966,5.070744269416026e-06
-1.2706014688075047,5.251175533674087e-06
-1.1990245583710675,5.686778756402947e-06
-1.0899314844561416,6.2540836346055935e-06
-1.00206467150323,6.656761442457181e-06
-0.9558276424082703,7.174678199554438e-06
-0.8817825795512718,7.81606525928867e-06
-0.7669304610835483,8.25166848154669e-06
-0.6831772674373826,8.572032754653307e-06
-0.5803368977231672,8.991173269486143e-06
-0.5189617616411775,9.443239198294924e-06
-0.44211942822494943,9.870611066626792e-06
-0.3391144909830036,1.0199206693192122e-05
-0.27477753389945375,1.0503108259310781e-05
-0.19316337915550086,1.0922248774204143e-05
-0.1335982020818265,1.120968763389219e-05
-0.08226025367659,1.1299574010369332e-05
0.015643862842497996,1.143061715400591e-05
0.10400440494901306,1.175921278085339e-05
0.17261958902874283,1.1997263520060632e-05
0.24403204938922324,1.2120075310493175e-05
0.29109188213244075,1.2251118454330822e-05
0.35888438122394983,1.2291616710307077e-05
0.4227278172018577,1.2406197147079877e-05
0.44987773643993806,1.2191523449584675e-05
0.5546929054447509,1.187807351108766e-05
0.6084991394663763,1.1984422594720037e-05
0.6776080817217426,1.1934375964417243e-05
0.747046135262192,1.1711470912185298e-05
0.8075987686824158,1.175196916832893e-05
0.8785177719145764,1.1751310657564075e-05
0.921299549220738,1.1651875905757227e-05
1.01969767276797,1.164298604125937e-05
1.0511258468142746,1.1732872417803502e-05
1.179142235572581,1.1781602027338857e-05
1.2520359286296097,1.1649241861998521e-05
1.2600986641285818,1.1467493576357978e-05
1.3295369333074702,1.1442141005287412e-05
1.4093416166223667,1.1235698660810232e-05
1.4647935549285207,1.1053950376638766e-05
1.508562755120175,1.1036829159133898e-05
1.5645083683527115,1.0715147866628486e-05
1.6288458505464831,1.0451086047771575e-05
1.6821587737850914,1.0228180995539632e-05
1.71111888891133,9.848880229499323e-06
1.7996447341086488,9.724751418396005e-06
1.89705614240057,9.468920954492024e-06
1.8350221796002313,8.95791853565105e-06
1.9437873175199967,8.438684763538278e-06
1.9794938962822297,7.804212045085258e-06
1.9724183982846917,7.029806321519058e-06
2.0500843523606402,6.280094657828031e-06
2.0252378234854507,5.662084645981709e-06
2.0979674126984973,5.1922389940153624e-06
2.145685945861616,5.133961009551681e-06
2.2786397569956582,5.2156160326337825e-06
2.251983163459925,5.099718574274041e-06
2.223845654970275,4.959127055688964e-06
2.318295565456781,5.024319371980964e-06
2.3516986020070187,4.941347327552575e-06
