H,M
-2.123766138875951,6.398524292095061e-05
-2.2838684583538544,6.515575764947785e-05
-2.3811146265280323,6.64826680969888e-05
-2.3361938025788516,6.688766696252842e-05
-2.2761348392890537,6.668354566626296e-05
-2.3338901708223565,6.708854451766065e-05
-2.2843620936218954,6.812735759186749e-05
-2.2275940444755764,6.876283435004053e-05
-2.2404285587678396,6.882211635938071e-05
-2.2637939583239355,6.90789508490409e-05
-2.316777478499511,6.95662632362509e-05
-2.241909464306537,6.98395604365342e-05
-2.284691183801163,7.015401440451471e-05
-2.1917232260163297,7.102820040461944e-05
-2.216898616411265,7.168837121361765e-05
-2.1862932401839426,7.18217354037184e-05
-2.2150886209385128,7.181516658547696e-05
-2.316612933387202,7.18415231805155e-05
-2.2939057090073627,7.208189496517578e-05
-2.3296119976219454,7.21823337437636e-05
-2.294070254103614,7.222515304799938e-05
-2.3310929037207204,7.264661460618373e-05
-2.2325303960467426,7.272235932170309e-05
-2.2996647874449607,7.32014403590079e-05
-2.1938623113763285,7.420732801606775e-05
-2.178230534162759,7.498273777397534e-05
-2.1611178528395376,7.444113100801962e-05
-2.297690246250388,7.325747867971129e-05
-2.3182583845155738,7.350608182517284e-05
-2.1930395862357175,7.394400609588598e-05
-2.175762358901268,7.377281021027083e-05
-2.0553154343151196,7.37991668050557e-05
-1.9636639160152825,7.427001648507621e-05
-1.8970232425226106,7.516889654591393e-05
-1.8377870999264752,7.563974622820266e-05
-1.7527174352388923,7.586365530506538e-05
-1.7030249129556683,7.626865415636248e-05
-1.6748877591080757,7.646786917211324e-05
-1.57994544697963,7.65847706538297e-05
-1.5017867127299351,7.680867972976904e-05
-1.4598278183165807,7.690088715194836e-05
-1.4277416071354834,7.684493021304644e-05
-1.3808463786121177,7.675604786083787e-05
-1.3091049129421715,7.660954603516774e-05
-1.2870559318698644,7.65782831563041e-05
-1.2164662877207038,7.644824403760047e-05
-1.1422566678673447,7.612065243905668e-05
-1.0372772139428899,7.583421760705463e-05
-0.9719530118812256,7.563009630808623e-05
-0.9438158876600746,7.560706478289117e-05
-0.8044466259007367,7.544410025173666e-05
-0.7197061655196701,7.496011294090588e-05
-0.6222957693095527,7.430326721227228e-05
-0.5536806727743796,7.352295118510885e-05
-0.4844073940326137,7.278379192395653e-05
-0.3863388009550347,7.19458564245163e-05
-0.2984719638414474,7.0836286270927e-05
-0.2032006044638776,6.960324582014591e-05
-0.16716531928673217,6.82631977793203e-05
-0.10480287913864854,6.665151508727544e-05
-0.012164199418892754,6.484227992275655e-05
0.06895636627110516,6.277787281639597e-05
0.12638249710819358,6.031836077071558e-05
0.18677044401525553,5.7603676786315464e-05
0.26476470210564707,5.437041758034452e-05
0.3286081175854124,5.005061983109728e-05
0.38307248542468614,4.4775985198944504e-05
0.47307857868676806,3.810202070516229e-05
0.5107593835759761,2.825075446613885e-05
0.5630847026329217,1.067848142144492e-05
0.6136000368908114,-1.2392333552857412e-05
0.6937335045579737,-2.942133744003356e-05
0.750830674351741,-3.8029669570824524e-05
0.8080924043518093,-4.314790849793663e-05
0.8997441141197067,-4.689151157059129e-05
0.9594740660629858,-5.025647242261184e-05
1.103944936877717,-5.2814760695885405e-05
1.1345503980846934,-5.485447374292495e-05
1.1816104187962895,-5.691064949596475e-05
1.2905396078523714,-5.891743713155099e-05
1.2832995991005285,-6.094891882611312e-05
