MRinf,MRsup,T,t
0.000179650835655406,0.00017766480161150844,-31.64235352550456,1699893470.832604
0.00017956210697128,0.00017698937989732192,-31.43016610739966,1699893471.377803
0.00017830828624311012,0.00017573164011237856,-31.229177758558667,1699893471.9109268
0.00017665496251308512,0.00017618621071227401,-31.057654995966487,1699893472.4559166
0.00017650347062663142,0.00017413990355472,-30.85051841381621,1699893472.9895997
0.00017655510358264816,0.00017275833256552873,-30.65239236226765,1699893473.5227969
0.00017576352034746534,0.00017284290188729825,-30.48171726810638,1699893474.0639668
0.00017491321797187496,0.0001714818583298152,-30.320397934506005,1699893474.595124
0.00017417013066650853,0.00017095533685175155,-30.145558669310493,1699893475.1213417
0.00017305546256290308,0.00017065944677610524,-29.900300938537185,1699893475.6664464
0.00017108983734841267,0.00016971880249565485,-29.758596323644152,1699893476.2013116
0.0001711259540652038,0.00016851275888077642,-29.549509116512,1699893476.7255478
0.0001701372059540854,0.00016801606250089476,-29.38311240413541,1699893477.270272
0.00017014909194319644,0.00016765096202228931,-29.201212530734264,1699893477.8019412
0.0001696423452492847,0.0001665290394955545,-29.04409374234477,1699893478.3368354
0.00016732993904030544,0.0001671087527147615,-28.848070372916617,1699893478.8720741
0.000166899620134623,0.00016486165466451894,-28.679933903620878,1699893479.4066417
0.00016645831539514048,0.00016467402259157836,-28.473108584615378,1699893479.940606
0.00016571264341829582,0.0001636773216599041,-28.291599301787453,1699893480.474976
0.00016456565054344922,0.00016222005424921816,-28.113520364947288,1699893481.0096545
0.00016377696509937986,0.00016143400372978163,-27.935524478660017,1699893481.5331368
0.00016288057155714982,0.00016055684438707666,-27.793492053353454,1699893482.0788803
0.00016176830140294588,0.00015963870882850748,-27.60297546958033,1699893482.6027987
0.0001616522633283933,0.00015930688005681487,-27.389202931943597,1699893483.1459012
0.00016032541877865765,0.0001586161831822948,-27.225748082683907,1699893483.680148
0.00016019574664252327,0.00015733524088905638,-27.056533540190173,1699893484.2141314
0.00015896951199408332,0.00015685338248110743,-26.91003666530389,1699893484.748787
0.00015919241980940336,0.00015600176640058813,-26.716701848603606,1699893485.2828348
0.0001571367655429685,0.00015538678437033204,-26.548107768295598,1699893485.8178895
0.00015613982539285253,0.00015535099663477472,-26.379378060051472,1699893486.3500445
0.00015490682451153816,0.00015401448652007746,-26.210250198817445,1699893486.8759906
0.0001542428004514185,0.00015178898789949564,-26.03767594752226,1699893487.4067256
0.0001534571643379526,0.00015204135214689818,-25.91374260334698,1699893487.9371846
0.00015332136481358016,0.00015117908364799962,-25.74359033031153,1699893488.467753
0.0001515917022875925,0.00014957606438781353,-25.540097636449698,1699893489.0084
0.0001534360930635845,0.00014922239199148456,-25.371465604639553,1699893489.5534394
0.00014992896167730449,0.00014810969449714745,-25.242126759847046,1699893490.0889232
0.00014868124021862137,0.00014748409429069233,-25.056233521727897,1699893490.6240666
0.00014858957639573016,0.0001474629857704972,-24.87770798271015,1699893491.1482852
0.0001489419558022717,0.0001469407630542967,-24.71203314807433,1699893491.6791658
0.00014628861746317578,0.0001452623235770803,-24.568063308455102,1699893492.2231243
0.00014567124969620777,0.00014392376051265677,-24.422906501105473,1699893492.7574704
0.00014522129873512175,0.00014365206734100248,-24.277622430442573,1699893493.2916634
0.00014367928203330477,0.00014245232905238495,-24.09511307707431,1699893493.8136945
0.00014358814859891694,0.00014120649185926838,-23.947066144660603,1699893494.3553278
0.00014334791664239217,0.00014144477979267654,-23.79247649311662,1699893494.8984537
0.00014170111948445523,0.00013955001871375218,-23.637325150664882,1699893495.4338863
0.00014200805136478675,0.00013933970445547663,-23.462325760647293,1699893495.968141
0.00013969827111464558,0.00013780179025780714,-23.296134161380532,1699893496.5113673
0.00014001119867547673,0.00013702184296932393,-23.1393909528618,1699893497.0451467
0.00013705236951512437,0.00013620486101619135,-22.95450160417341,1699893497.5794406
0.00013735921910806766,0.0001355647557477457,-22.82552384096339,1699893498.1034124
0.00013711315656458054,0.0001357198547257105,-22.628393794081042,1699893498.6476936
0.00013451504415593665,0.00013280955759032787,-22.48563563651866,1699893499.1819994
