MRinf,MRsup,T,t
0.00018123025867324778,0.00017818749343085906,-41.988102930495444,1699891145.0525222
0.00017910699036677503,0.00017689231821489584,-41.550138195280724,1699891145.584518
0.00018005485915210343,0.00017691511321027957,-41.13309453683689,1699891146.1057363
0.00017823301891964946,0.0001757298059740945,-40.7004346030936,1699891146.6471546
0.00017788742912631621,0.0001755448451594907,-40.25758611748173,1699891147.1778579
0.0001779545048106184,0.0001745557524288308,-39.86554005612479,1699891147.7083127
0.00017553558756667407,0.00017376123550016535,-39.485273840684634,1699891148.2386482
0.00017589675976931732,0.0001726934700915166,-39.1009930964689,1699891148.768904
0.00017458754697179265,0.00017219988701333764,-38.67677797982045,1699891149.2997587
0.0001738114694271174,0.00017111068609905805,-38.26122614946335,1699891149.8339527
0.0001738197498745732,0.00017068817789532353,-37.887781013624135,1699891150.3783433
0.0001737350574464709,0.00017010482783220767,-37.51780333963824,1699891150.9021726
0.00017141040481739872,0.0001694256259842583,-37.14285069005744,1699891151.4365995
0.00017210850828672865,0.0001684788307416638,-36.76998829441583,1699891151.982969
0.0001696712080188755,0.00016775128171555139,-36.36404194178757,1699891152.516461
0.00016941149050676694,0.00016598629979529232,-36.00697275327417,1699891153.049322
0.0001690925052523306,0.00016653568502937393,-35.64774701976435,1699891153.599457
0.00016800394497504338,0.00016530993425175437,-35.27377584654185,1699891154.1233423
0.00016735527536152574,0.0001651761217369429,-34.89548372489496,1699891154.6577563
0.00016756382186398287,0.0001634424260018875,-34.58713305522181,1699891155.2113092
0.00016607667715727969,0.00016330058415565236,-34.191398592819965,1699891155.7427454
0.00016460281263138934,0.0001631809361248349,-33.86260238084071,1699891156.2813632
0.00016367519236782808,0.0001619471492275014,-33.510444884357845,1699891156.8256278
0.00016338537797076598,0.00016238560092219219,-33.19796636028488,1699891157.349097
0.00016311841906110238,0.0001603474150364438,-32.79005604709586,1699891157.883131
0.00016208380768292595,0.0001599143420915705,-32.451766137990276,1699891158.416174
0.000160701200001304,0.0001588661284446449,-32.11688010512329,1699891158.9566617
0.00016065877758107352,0.00015772359667534753,-31.767104319194924,1699891159.5008292
0.00015913566112550154,0.00015650774541139755,-31.504752171251088,1699891160.044216
0.0001586061679532015,0.00015636718057621243,-31.181114299751467,1699891160.5785956
0.00015842322010767987,0.0001551515598254728,-30.809487254392792,1699891161.1119168
0.00015755153859969888,0.0001554324058621586,-30.53550850302949,1699891161.6337864
0.00015601574796062488,0.0001543576725697045,-30.188150910471034,1699891162.1835995
0.0001555090691950359,0.00015353949359008017,-29.918779684311083,1699891162.7247524
0.00015451706232232141,0.0001524571233716534,-29.554047955917333,1699891163.2556007
0.00015379006075412835,0.0001516249649086804,-29.255799768043264,1699891163.8014016
0.0001540213596976073,0.0001513399561209835,-28.955264649519666,1699891164.3291574
0.0001522294046657951,0.00015120176434718982,-28.654871868448662,1699891164.8842258
0.00015228747393041482,0.00014989873109489107,-28.345444783175125,1699891165.4190645
0.00015022372206600936,0.00014789565817715098,-28.04407332209407,1699891165.959831
0.00015027087637738617,0.00014797950152443717,-27.780869605646345,1699891166.5076957
0.00014909489308982665,0.00014652857196945722,-27.44108385837376,1699891167.056329
0.00014783329131995621,0.0001455454461832039,-27.20489583567324,1699891167.59072
0.00014722576096034228,0.00014532886949698856,-26.899858942661336,1699891168.124153
0.00014646144820845892,0.00014432652819248358,-26.618595794695068,1699891168.6648996
0.00014562822313002964,0.0001433026151960421,-26.34424827243108,1699891169.197596
0.00014463739572843898,0.00014281993701996902,-26.068393639283748,1699891169.7429376
0.00014452029102530816,0.00014201767002840334,-25.77988900495642,1699891170.2786317
0.00014423379436798408,0.000141974508788607,-25.500167900717685,1699891170.8273358
0.00014240727016634827,0.00014005541775770545,-25.249033007687615,1699891171.3622594
0.0001416818389561525,0.00014012215633721093,-24.99997563706774,1699891171.9075701
0.0001404845074942401,0.00013806120967511376,-24.71984679427067,1699891172.4420292
0.00013997979684271208,0.00013759780313616317,-24.448014191660768,1699891172.975508
0.00013900702117258516,0.0001376779270763842,-24.215924421058308,1699891173.5093544
0.00013882343624765535,0.00013564337881154966,-23.94769074554914,1699891174.0431974
0.00013726285389170883,0.0001355043035110767,-23.682103353570447,1699891174.566765
0.00013654682205870684,0.0001340044318948254,-23.41190005308151,1699891175.110082
0.0001360835246141957,0.00013411713936649908,-23.175487694424774,1699891175.6545331
0.00013471474059348243,0.0001324248437830313,-22.93452562822748,1699891176.1818883
0.00013381465050196935,0.00013251650343006354,-22.688629164407637,1699891176.7340045
0.00013359198702553643,0.0001308034880463362,-22.43860181076973,1699891177.268614
0.0001329693687252388,0.00013018720035308057,-22.179055123130194,1699891177.8030965
0.00013124960924938825,0.00012950930955178105,-21.95590838227006,1699891178.3378513
0.00013114761372050952,0.00012864526594061668,-21.69905654908419,1699891178.8778036
0.00012937478734501132,0.00012760138893515408,-21.456433920271568,1699891179.4176106
0.00012842300030375554,0.00012656926261787833,-21.232279332839877,1699891179.9409897
0.00012762232431594712,0.0001248120318798271,-20.993979020998673,1699891180.474335
0.00012637628999215858,0.0001254279138207049,-20.770753266632212,1699891181.0187962
0.00012557160928797554,0.00012403922602545388,-20.525957582571213,1699891181.553845
0.00012516907202975386,0.0001236049109266341,-20.313643779102716,1699891182.0791268
0.00012388999785593115,0.00012199490055702631,-20.068620157197785,1699891182.624679
0.00012307801866790516,0.00012195034624320324,-19.876460475208262,1699891183.1592932
0.00012229884481038106,0.00012007785773016208,-19.619652262582076,1699891183.693318
0.00012126349512687808,0.00011919631221437141,-19.43196638581516,1699891184.237738
0.00011967722444997697,0.00011825281109942187,-19.165608851613012,1699891184.7714903
0.00011891748771662985,0.00011724302629736675,-19.005500804500166,1699891185.2976253
0.00011850178772091246,0.00011599185624501019,-18.744008671283066,1699891185.8285902
0.00011688114850828039,0.00011503931348664869,-18.563335847917827,1699891186.371429
0.00011626800973935413,0.00011441329737055879,-18.34422149709403,1699891186.9088995
0.0001150887550960751,0.00011348920403954048,-18.116187643504446,1699891187.452722
0.00011474624158466932,0.00011287606384119058,-17.905491025916405,1699891187.9874012
0.00011322772164078506,0.0001118448091361541,-17.75583596665664,1699891188.5126884
0.00011413481019967599,0.00011132931176595377,-17.568919999340977,1699891189.0568461
0.00011217322367660684,0.00011047129469481832,-17.338037017873823,1699891189.589115
0.00011036374918141027,0.00010858512637516071,-17.12520523422957,1699891190.1135955
0.00010923530898204647,0.00010805857751205374,-16.884946490699196,1699891190.6480207
0.00010834430523929963,0.00010674874109349549,-16.703348917047773,1699891191.1907496
0.000107278657770834,0.00010559270608946068,-16.489995717569293,1699891191.7242982
0.00010610870387318869,0.0001045761885866162,-16.299382363716514,1699891192.249027
0.00010520052221668465,0.00010378059721775318,-16.109490932339966,1699891192.795108
0.00010359759843062346,0.00010212570670184172,-15.933838144738546,1699891193.3192854
0.00010283901640877604,0.00010194621296028393,-15.749018691214093,1699891193.8540895
0.00010219953330743302,0.00010035369060437533,-15.563162616130269,1699891194.3972616
0.00010074911045267444,9.927551140666186e-05,-15.31895450796789,1699891194.922785
9.926733497705371e-05,9.783755598064586e-05,-15.121896106007458,1699891195.4578598
9.837498950747675e-05,9.684304559633306e-05,-14.966456161261839,1699891196.0041733
9.725148857250303e-05,9.54834532010842e-05,-14.76671548580803,1699891196.5272903
9.593960824159005e-05,9.526593367084584e-05,-14.579539279234899,1699891197.0622103
9.538501799525817e-05,9.363064756228958e-05,-14.452471549936826,1699891197.6068573
9.35776245085261e-05,9.279258364720504e-05,-14.242955999775743,1699891198.1327903
9.238721378837772e-05,9.10353445496186e-05,-14.058217376298623,1699891198.677443
9.145131084781875e-05,9.044662009520811e-05,-13.884847080538428,1699891199.2123246
9.042740984515908e-05,8.933735255476114e-05,-13.74002161405498,1699891199.7361836
8.871042371886278e-05,8.724017864300557e-05,-13.579115789454093,1699891200.2799566
8.751405667787332e-05,8.666032361244217e-05,-13.356444144761799,1699891200.8115742
8.688359529955062e-05,8.517175258937518e-05,-13.175323678290704,1699891201.3529837
8.518944052426301e-05,8.361478719169509e-05,-13.0522362589687,1699891201.894973
8.322790972507777e-05,8.237805531073905e-05,-12.860769236023536,1699891202.4162822
8.178387689643037e-05,8.11744721996978e-05,-12.691493528309886,1699891202.9567451
8.123654417939384e-05,8.012919484455585e-05,-12.493935942278128,1699891203.4901664
7.968511947499643e-05,7.831797737785483e-05,-12.319828442692646,1699891204.03467
7.810102044678889e-05,7.716926183597664e-05,-12.127931630359658,1699891204.56018
7.733222208727518e-05,7.605844300988021e-05,-12.010754057821753,1699891205.101148
7.56209547230143e-05,7.443426718864815e-05,-11.802336490372914,1699891205.6357656
7.450841692841065e-05,7.333383170194473e-05,-11.666663377029298,1699891206.1704206
7.271279887592775e-05,7.183788652850939e-05,-11.513847733547468,1699891206.6939685
7.187412519605506e-05,7.098698663117254e-05,-11.332642847400475,1699891207.224287
7.03493150736693e-05,6.881513849370363e-05,-11.152482193695281,1699891207.7545538
6.818604481022958e-05,6.767229054307923e-05,-11.00616784284703,1699891208.284824
6.675222229237949e-05,6.612347047576196e-05,-10.88198976129148,1699891208.8155208
6.628941995910303e-05,6.550920154401864e-05,-10.712555090282184,1699891209.3480465
6.435355946543894e-05,6.355537629111307e-05,-10.538299393636265,1699891209.8825312
6.285515457895736e-05,6.225425728626235e-05,-10.382193217348958,1699891210.4261692
6.130353966721923e-05,6.0780880979565595e-05,-10.223692353310195,1699891210.9499166
5.9903979852699276e-05,5.906133295115794e-05,-10.092704139698546,1699891211.4836984
5.8532118017743935e-05,5.787237863162178e-05,-9.928020206711466,1699891212.017411
5.6803032142361125e-05,5.606217085507403e-05,-9.752029144155568,1699891212.5535214
5.548422447735668e-05,5.465936895573561e-05,-9.598625560839102,1699891213.095766
5.31059130263949e-05,5.275120063236045e-05,-9.480675997988373,1699891213.6295216
5.170160853096848e-05,5.1503837209433546e-05,-9.318855306282728,1699891214.1637285
5.034984749320493e-05,4.99335568125991e-05,-9.129083367529676,1699891214.6908667
4.9331928246114894e-05,4.843550956381267e-05,-8.994693406702522,1699891215.22442
4.715149238614737e-05,4.699279800659941e-05,-8.86000065790826,1699891215.7699661
4.550426829593101e-05,4.515873368176442e-05,-8.686059578657412,1699891216.311699
4.4431329784913586e-05,4.389369894065011e-05,-8.5553808974234,1699891216.8469594
4.2418895884618755e-05,4.220081323894161e-05,-8.389972419775228,1699891217.3715765
4.096693014171613e-05,4.067877228276587e-05,-8.260604560453642,1699891217.90582
4.019317346306633e-05,4.007703438222659e-05,-8.147019711343834,1699891218.4590204
3.7897707527625104e-05,3.734441282757269e-05,-7.950914153294234,1699891218.9940517
3.631133378755983e-05,3.668980706066804e-05,-7.860132807902693,1699891219.5191658
3.576247479787166e-05,3.469468822695679e-05,-7.67831165178609,1699891220.0509202
3.36094438948435e-05,3.3297448297282824e-05,-7.5774766637988655,1699891220.595591
3.1946601974197874e-05,3.239837062574906e-05,-7.428848599564009,1699891221.1302662
3.055193959166203e-05,3.0396609177037724e-05,-7.222374092192741,1699891221.6545794
2.977599818085032e-05,2.9311696550388438e-05,-7.136269508966682,1699891222.1993713
2.849103250275192e-05,2.8171550728363353e-05,-6.952521026150575,1699891222.733205
2.6728869226063013e-05,2.7183851661668845e-05,-6.848184157513177,1699891223.264587
2.5621661807297912e-05,2.5551256477864073e-05,-6.688472077555993,1699891223.7970586
2.4471547596306102e-05,2.4743859066257468e-05,-6.554814822117595,1699891224.3215132
2.316786682897363e-05,2.3139336589963695e-05,-6.442558697124567,1699891224.8660326
2.2227536960481442e-05,2.187731874433665e-05,-6.270561942216883,1699891225.400701
2.1034997835081644e-05,2.0756942159025024e-05,-6.144348427109374,1699891225.9348829
2.041438531706518e-05,2.0048789305725043e-05,-6.037118300921234,1699891226.4793217
1.954745118805447e-05,1.9496698671820496e-05,-5.923791638708537,1699891227.0082343
1.8695097093830077e-05,1.862478922830909e-05,-5.747495879284014,1699891227.553781
1.766672858539835e-05,1.808544620578156e-05,-5.6145446962379735,1699891228.0845368
1.7060460655069323e-05,1.7159044791262384e-05,-5.472925955060076,1699891228.6173294
1.618593266612057e-05,1.618155913252996e-05,-5.353485092907463,1699891229.1509643
1.6046082393176254e-05,1.5923371044969865e-05,-5.244877803747009,1699891229.6747713
1.5415599909657277e-05,1.5432879271193944e-05,-5.075138899473851,1699891230.219509
1.4841719501426751e-05,1.4811514060605774e-05,-5.027781471778299,1699891230.744718
1.4148297556746623e-05,1.425348813662314e-05,-4.846217702514789,1699891231.2789857
1.3341206435074252e-05,1.306611186515404e-05,-4.743168724610131,1699891231.8238187
1.3178059084873678e-05,1.3031389241730713e-05,-4.6264291254325505,1699891232.3585265
1.267689942643678e-05,1.2737200505210974e-05,-4.4714403395176445,1699891232.893262
1.2454023762971235e-05,1.2193650074860926e-05,-4.353497627850608,1699891233.423895
1.2294401231275409e-05,1.2339145829422128e-05,-4.230061983955677,1699891233.9548607
1.2192106777289072e-05,1.1833959181786952e-05,-4.154752772960126,1699891234.4859023
1.1013192005834762e-05,1.0804208695954491e-05,-3.992636315865633,1699891235.0088654
1.071227495049601e-05,1.0637020111661085e-05,-3.8720296454078786,1699891235.5548549
1.0122405207835109e-05,1.2273458350709474e-05,-3.772927479792355,1699891236.0896518
1.0689707933522903e-05,1.0144267409251885e-05,-3.6210814671424214,1699891236.620704
1.0444394122936368e-05,1.0181895836812102e-05,-3.4955331317646747,1699891237.1567862
1.0119428782983035e-05,9.981503899889318e-06,-3.421987142424102,1699891237.6824381
1.0240614652151911e-05,1.0150745836703857e-05,-3.291000488831572,1699891238.2340577
1.0212933316311165e-05,9.936727681837607e-06,-3.1661137922100444,1699891238.7586665
9.07742153858535e-06,9.219549523823758e-06,-3.049009293602445,1699891239.292785
9.903886904272593e-06,9.767046267377768e-06,-2.900193759771237,1699891239.8362367
