MRinf,MRsup,T,t
0.00017556080072930839,0.0001743233836768388,-36.399248249609464,1699890212.6161482
0.00017512816285956807,0.00017216548316823914,-36.081268343996186,1699890213.147503
0.00017457440991109683,0.00017196916247139783,-35.778585846616465,1699890213.6790054
0.0001737663764423759,0.00017131187422776323,-35.47386026629773,1699890214.222825
0.00017243171130225274,0.00017091975554036544,-35.19159595807032,1699890214.765903
0.00017178172470228944,0.00016988356761113603,-34.885248736148306,1699890215.2889316
0.00017102255637828503,0.00016872317655176446,-34.605758159028476,1699890215.8311136
0.00017041952940767053,0.00016791368443000015,-34.2713041862808,1699890216.3639932
0.00016962826342820236,0.00016776638067235789,-33.98919949482456,1699890216.8969061
0.00016850683563760595,0.0001666272336481738,-33.66678559757164,1699890217.4455504
0.00016797670285048668,0.00016454714036563404,-33.34799754636473,1699890217.977033
0.0001671703628404356,0.00016430681085733058,-33.08293228007503,1699890218.5081341
0.0001662545334269034,0.00016379429024555113,-32.78922722122332,1699890219.0291154
0.00016522851714681106,0.00016314996103755723,-32.49780313615887,1699890219.5790567
0.00016497731103332585,0.00016193945491737612,-32.181406401515005,1699890220.108358
0.0001639223825417626,0.0001611093425818929,-31.93046677879388,1699890220.6411157
0.00016257816946805786,0.0001604633104360985,-31.61827714994807,1699890221.192992
0.00016212593135033092,0.0001596378810828986,-31.346376854332576,1699890221.7244728
0.00016129759746540394,0.00015907000737873,-31.081860042588815,1699890222.2489765
0.00016145053320127192,0.0001578335816359545,-30.7920016364172,1699890222.7820077
0.00015918534535212746,0.0001572547103745541,-30.519363985282165,1699890223.3261604
0.0001584104529074063,0.0001558317239603668,-30.253949650338605,1699890223.8739388
0.0001577863937722392,0.00015517011036356377,-29.96638829655371,1699890224.400886
0.00015651666262050712,0.00015541967657712157,-29.689191230614757,1699890224.9326196
0.00015620409358862446,0.00015345072421072054,-29.430429722432343,1699890225.4631689
0.00015566937605625205,0.00015300658754707143,-29.149846130437115,1699890226.0020602
0.00015422181352514153,0.00015116323650081047,-28.891472430548934,1699890226.5489419
0.00015326671226238117,0.00015082546262390999,-28.6029563536581,1699890227.082967
0.00015204957368536256,0.00015023946417056818,-28.33424080873134,1699890227.6042387
0.00015141227043803223,0.00014891342854424783,-28.06701602572223,1699890228.1456542
0.0001509747709265519,0.0001484424604251276,-27.816547534099005,1699890228.6765282
0.00015037067293483566,0.0001470712381207747,-27.5543830889327,1699890229.2079635
0.00014888944408226993,0.000146145667968495,-27.321221776924684,1699890229.7540648
0.00014816753822235763,0.0001463220899492198,-26.998264040737226,1699890230.287667
0.00014741619851502905,0.00014559778041643189,-26.80394794567548,1699890230.830866
0.00014607015862292495,0.00014442658504514424,-26.54700976443969,1699890231.361101
0.000144676741471652,0.0001429248551393059,-26.285887359360657,1699890231.9027724
0.00014484479562244383,0.00014199847739044855,-26.01389772604295,1699890232.4335215
0.00014352804239109294,0.0001412439013742522,-25.8005290665195,1699890232.9656758
0.0001426094631306212,0.00014002917165297798,-25.496584235775742,1699890233.5064566
0.00014130430183376233,0.00013870711806430878,-25.273477075308048,1699890234.0284834
0.00014044360499137053,0.00013860608528950684,-25.039563743843384,1699890234.5715165
0.00013912817442278736,0.0001379761959352318,-24.788191986248695,1699890235.0971494
0.00013872110704109142,0.00013665563772963045,-24.597933164216535,1699890235.6401587
0.00013743002284732916,0.00013570752072945141,-24.316011969153212,1699890236.1613348
0.00013659526633338898,0.00013485496074713233,-24.102706494398035,1699890236.7026176
0.0001351273903442055,0.000133934805698509,-23.860473171794915,1699890237.2560155
0.0001344004631507085,0.0001328978886748975,-23.61058883379125,1699890237.7785742
0.00013301470755156547,0.00013160969039497871,-23.393154821763776,1699890238.3120413
0.00013217476474832048,0.00013058482191126804,-23.11997032550867,1699890238.8649313
0.00013136893740941342,0.0001292226303517138,-22.871463059004057,1699890239.3878403
0.00013092204036996863,0.00012960762898422086,-22.63448168599186,1699890239.929211
0.00012958656554244597,0.00012747397390713359,-22.440186317401523,1699890240.4515753
0.00012838545141047444,0.00012647670565071263,-22.212920270670132,1699890240.9964237
0.00012763174079740157,0.00012558297231650295,-21.958041184760305,1699890241.5324066
0.0001255667866858142,0.00012448169242617316,-21.74579118131369,1699890242.0641532
0.00012525816104946372,0.0001232745713088294,-21.54636427803897,1699890242.5972655
0.0001241710860790933,0.00012235192968567445,-21.31633430888708,1699890243.1352875
0.00012283900936679184,0.00012158187730013244,-21.104146553279673,1699890243.6744094
0.0001222610517805231,0.00012057787003828338,-20.85429075383154,1699890244.207219
0.0001208182978142469,0.00011920186688120615,-20.638482023060504,1699890244.749147
0.00011946027256195498,0.00011785684544489963,-20.445607388060374,1699890245.2868104
0.00011841642687699424,0.00011806843049994481,-20.229024349153242,1699890245.8158774
0.00011787509673573133,0.00011602671796642476,-19.968440542809006,1699890246.3538775
0.00011621290703861032,0.00011434634916200875,-19.822373364065662,1699890246.8855002
0.00011486426267065751,0.00011342308409917935,-19.57950292061603,1699890247.4356232
0.00011399189787109513,0.0001122659146457131,-19.361198057658584,1699890247.9621353
0.0001123991676129831,0.00011079921723130553,-19.172954332399854,1699890248.50251
0.00011148514994673207,0.00010940081335131026,-18.92498892532595,1699890249.043337
0.00011047058489996533,0.00010865855298247348,-18.738122326561726,1699890249.5759814
0.0001092874884885122,0.00010682700736492966,-18.547468762354974,1699890250.0988789
0.00010783728461630014,0.0001063704425496238,-18.372234322206417,1699890250.6304407
0.0001061304486878298,0.00010499894922879839,-18.15162475733472,1699890251.187259
0.00010560465710643762,0.00010379651897810872,-17.961888579818783,1699890251.7209845
0.00010401789912267241,0.00010269616621909777,-17.750949375786984,1699890252.2550352
0.00010368529112983482,0.00010238041963302237,-17.568971398395927,1699890252.7977035
0.0001019159264443082,0.00010054351684284108,-17.36573284219128,1699890253.3301587
0.00010018707524453731,9.878363142013725e-05,-17.132846430766275,1699890253.8727584
9.918996827786768e-05,9.799166126023451e-05,-16.964380964787765,1699890254.4117825
9.749720654273997e-05,9.646672956428719e-05,-16.72913562191588,1699890254.9347908
9.628837595634784e-05,9.473811445626966e-05,-16.528257626837686,1699890255.4845319
